id,start,player,team,dob,position,tour,place,prize,pool,end,age,exp,weight,crt,age2,age3,exp2,exp3,const
127,2016-01-13,lil,Virtus.pro,1995-12-24,4,SL i-League StarSeries Season 1,7,5047.0,302286.0,2016-01-17,7325,11,0.7563871654664464,1064.867396568922,53655625,393027453125,121,1331,1
127,2016-01-19,lil,Virtus.pro,1995-12-24,4,Captains Draft 3.0,7,4345.0,124153.0,2016-02-17,7331,12,0.7030492633023712,988.1640947422306,53743561,393994045691,144,1728,1
127,2016-02-25,lil,Virtus.pro,1995-12-24,4,The Shanghai Major 2016,9,45000.0,3000000.0,2016-03-06,7368,13,0.8939484827604671,901.7556921276461,54287424,399989740032,169,2197,1
127,2016-03-19,lil,Virtus.pro,1995-12-24,4,Dota Pit League Season 4,3,25386.0,296819.0,2016-03-20,7391,14,0.755293201653894,958.9086847537907,54626881,403747277471,196,2744,1
127,2016-10-11,lil,Virtus.pro,1995-12-24,4,DreamLeague Season 6 League Play,1,10000.0,61000.0,2016-11-08,7597,15,0.6698836628179993,1113.5426487707214,57714409,438456365173,225,3375,1
127,2016-11-16,lil,Virtus.pro,1995-12-24,4,The Summit 6,1,42500.0,100000.0,2016-11-20,7633,16,0.6999346815311969,1176.4841552064668,58262689,444719105137,256,4096,1
127,2016-12-03,lil,Virtus.pro,1995-12-24,4,The Boston Major 2016,5,125000.0,3000000.0,2016-12-10,7650,17,0.9067123605322307,1048.7017972665992,58522500,447697125000,289,4913,1
127,2017-01-06,lil,Virtus.pro,1995-12-24,5,ESL One Genting 2017,3,22500.0,250000.0,2017-01-08,7684,18,0.7556410841788738,1103.1764542941412,59043856,453692989504,324,5832,1
127,2017-04-24,lil,Virtus.pro,1995-12-24,4,The Kiev Major 2017,2,500000.0,3000000.0,2017-04-30,7792,19,0.9067123605322307,1126.2540869978016,60715264,473093337088,361,6859,1
127,2017-05-02,lil,Virtus.pro,1995-12-24,4,Mr. Cat Invitational Europe,1,25000.0,70000.0,2017-05-18,7800,20,0.6782504307249609,1109.3107377075644,60840000,474552000000,400,8000,1
127,2017-06-04,lil,Virtus.pro,1995-12-24,4,EPICENTER 2017,5,20000.0,500000.0,2017-06-11,7833,21,0.797781351008155,1067.7940334257096,61355889,480600678537,441,9261,1
127,2017-06-14,lil,Virtus.pro,1995-12-24,4,DOTA Summit 7,1,42500.0,95000.0,2017-06-18,7843,22,0.6968162772836343,1175.6222923745302,61512649,482443706107,484,10648,1
132,2013-03-16,longdd,LGD Gaming,1988-01-30,5,G-1 Champions League Season 5,2,13031.0,65157.0,2013-05-26,9177,0,0.7703325778322682,1207.865970545206,84217329,772862428233,0,0,1
133,2016-06-13,lpc,TongFu,1990-01-12,4,World Cyber Arena 2016 Chinese Qualifiers S2,4,1499.0,59957.0,2016-09-25,9649,0,0.6594199114890881,885.6044610580935,93103201,898352786449,0,0,1
133,2016-07-23,lpc,TongFu,1990-01-12,4,Pro Gamer League 2016 (PGL 2016) - Summer,3,20000.0,120000.0,2016-07-24,9689,1,0.7010099379043062,880.8800794770824,93876721,909571549769,1,1,1
133,2016-10-05,lpc,LGD.Forever Young,1990-01-12,5,World Cyber Arena 2016 Chinese Qualifiers S3,7,1468.0,58720.0,2016-11-12,9763,2,0.6675677486065952,1000.8520748046321,95316169,930571757947,4,8,1
133,2016-10-16,lpc,LGD.Forever Young,1990-01-12,5,Dota2 ACE - Provisional,5,1452.0,60978.0,2016-12-26,9774,3,0.669861732597763,1140.5231085424944,95531076,933720736824,9,27,1
133,2017-03-15,lpc,LGD.Forever Young,1990-01-12,5,Dota2 Professional League Season 3 (2017 S1) - Top,5,2178.0,85663.0,2017-04-16,9924,4,0.6905266186619751,1170.5978236513852,98485776,977372841024,16,64,1
133,2017-03-27,lpc,LGD.Forever Young,1990-01-12,5,Dota 2 Asia Championships 2017,9,9179.0,611987.0,2017-04-04,9936,5,0.8100683113293884,1270.4142770124295,98724096,980922617856,25,125,1
134,2013-12-23,lubby,First Departure,1994-06-02,4,Fengyun Dota 2 Tournament,3,824.0,22254.0,2013-12-28,7144,0,0.6680342090455249,1086.8763177599424,51036736,364606441984,0,0,1
136,2012-08-26,maelk,Evil Geniuses,1986-06-18,4,The International 2012,7,25000.0,1775000.0,2012-09-02,9566,0,1.0,1134.375116729658,91508356,875368933496,0,0,1
136,2012-09-10,maelk,Evil Geniuses,1986-06-18,4,RaidCall Dota 2 League Season 1,2,3000.0,12000.0,2012-11-18,9581,1,0.6527527232709865,1073.0441999215866,91795561,879493269941,1,1,1
136,2012-10-22,maelk,Evil Geniuses,1986-06-18,4,G-1 Champions League Season 4,4,6410.0,84929.0,2012-11-18,9623,2,0.7887501289932505,982.2833860217539,92602129,891110287367,4,8,1
136,2012-11-22,maelk,Evil Geniuses,1986-06-18,4,DreamHack Winter 2012,2,7550.0,45299.0,2012-11-25,9654,3,0.7450697431176053,1060.587595315937,93199716,899750058264,9,27,1
145,2017-05-02,milan,Prodota Gaming,1995-06-23,4,Mr. Cat Invitational Europe,4,5000.0,70000.0,2017-05-18,7984,0,0.6782504307249609,928.5877605069586,63744256,508934139904,0,0,1
146,2013-05-04,mini,QPAD Red Pandas,1993-09-08,4,Curse Dota 2 Invitational,3,2000.0,8000.0,2013-05-19,7178,0,0.6245745076047463,1020.4687107284332,51523684,369837003752,0,0,1
146,2013-05-19,mini,QPAD Red Pandas,1993-09-08,5,StarLadder StarSeries Season 6,4,1500.0,39000.0,2013-07-07,7193,1,0.7346645672714983,961.9701694915148,51739249,372160418057,1,1,1
147,2016-04-22,miposhka,Team Empire,1997-11-30,4,ESL One Manila 2016,3,25000.0,250000.0,2016-04-24,6718,0,0.745003851405163,1106.643712497615,45131524,303193578232,0,0,1
147,2016-04-28,miposhka,Team Empire,1997-11-30,4,WePlay Dota2 League Season 3,4,12494.0,208240.0,2016-05-01,6724,1,0.7340486876716169,1152.9528402556743,45212176,304006671424,1,1,1
147,2016-06-03,miposhka,Team Empire,1997-11-30,4,The Manila Major 2016,9,45000.0,3000000.0,2016-06-12,6760,2,0.8939484827604671,1130.315682226345,45697600,308915776000,4,8,1
147,2016-07-03,miposhka,Team Empire,1997-11-30,4,Global Grand Masters,1,25000.0,70000.0,2016-07-26,6790,3,0.6687026336801101,1198.7340025106653,46104100,313046839000,9,27,1
147,2016-07-06,miposhka,Team Empire,1997-11-30,4,Nanyang Dota 2 Championships Season 2,5,7551.0,216373.0,2016-07-10,6793,4,0.7363451291143976,1202.8561944381904,46144849,313461959257,16,64,1
147,2016-08-23,miposhka,Team Empire,1997-11-30,4,World Cyber Arena 2016 EU Main Qualifier,4,1357.0,54280.0,2016-09-01,6841,5,0.6627877255733546,1143.9184035716908,46799281,320153881321,25,125,1
147,2016-10-17,miposhka,Team Empire,1997-11-30,4,FACEIT Invitational,3,4000.0,41000.0,2016-10-19,6896,6,0.6457294799450749,1142.4471787296582,47554816,327938011136,36,216,1
147,2017-03-27,miposhka,Team Empire,1997-11-30,4,Dota 2 Asia Championships 2017,5,36719.0,611987.0,2017-04-04,7057,7,0.8100683113293884,1122.8529756494613,49801249,351447414193,49,343,1
147,2017-05-02,miposhka,Team Empire,1997-11-30,4,Mr. Cat Invitational Europe,2,12500.0,70000.0,2017-05-18,7093,8,0.6782504307249609,1132.6678894241086,50310649,356853433357,64,512,1
147,2017-06-14,miposhka,Team Empire,1997-11-30,4,DOTA Summit 7,7,2500.0,95000.0,2017-06-18,7136,9,0.6968162772836343,1125.6683538848156,50922496,363382931456,81,729,1
149,2012-08-26,mirakel,Counter Logic Gaming,1990-02-18,4,The International 2012,7,25000.0,1775000.0,2012-09-02,8225,0,1.0,957.4747948789377,67650625,556426390625,0,0,1
150,2014-06-28,misery,Mousesports,1991-07-14,4,ESL One Frankfurt 2014,5,10545.0,210900.0,2014-06-29,8385,1,0.8181116698405347,1013.0965563535219,70308225,589534466625,1,1,1
150,2014-07-08,misery,Mousesports,1991-07-14,4,The International 2014,11,38234.0,10967674.0,2014-07-21,8395,2,1.0,968.5787849022363,70476025,591646229875,4,8,1
150,2014-08-15,misery,Alliance,1991-07-14,4,StarLadder StarSeries Season 10,4,18718.0,233980.0,2014-10-26,8433,3,0.7626550266152107,1056.302859496094,71115489,599716918737,9,27,1
150,2014-09-18,misery,Alliance,1991-07-14,4,NVIDIA Game 24,3,2000.0,15000.0,2014-09-19,8467,4,0.5931851306401801,1102.7647436951404,71690089,606999983563,16,64,1
150,2014-10-02,misery,Alliance,1991-07-14,4,World Cyber Arena 2014,3,40360.0,468177.0,2014-10-05,8481,5,0.8054428728024902,1008.1810614624028,71927361,610015948641,25,125,1
150,2014-10-09,misery,Alliance,1991-07-14,4,ESL One New York 2014,5,7051.0,141012.0,2014-10-10,8488,6,0.7314165200131894,1068.212261492075,72046144,611527670272,36,216,1
150,2015-01-21,misery,Cloud9,1991-07-14,5,Dota Pit League Season 3,2,57056.0,329068.0,2015-07-12,8592,7,0.7836925984237137,1090.7161476159295,73822464,634282610688,49,343,1
150,2015-01-29,misery,Cloud9,1991-07-14,5,Dota 2 Asia Championships 2015,5,152876.0,3057521.0,2015-02-09,8600,8,0.9212022642627935,1123.1145997665358,73960000,636056000000,64,512,1
150,2015-03-09,misery,Cloud 9,1991-07-14,5,StarLadder StarSeries Season 12,3,21000.0,150000.0,2015-04-26,8639,9,0.7352282742984712,1175.5868101746337,74632321,644748621119,81,729,1
150,2015-05-13,misery,Cloud9,1991-07-14,5,The Summit 3,5,9509.0,271685.0,2015-05-17,8704,10,0.7718717693692367,1092.8337065352011,75759616,659411697664,100,1000,1
150,2015-06-03,misery,Cloud 9,1991-07-14,5,MarsTV Dota 2 League 2015 Spring,3,29018.0,278089.0,2015-06-07,8725,11,0.7733089830813087,1125.503773656497,76125625,664196078125,121,1331,1
150,2015-06-20,misery,Cloud9,1991-07-14,5,ESL One Frankfurt 2015,5,14810.0,296202.0,2015-06-21,8742,12,0.7772015584218886,1123.929029893624,76422564,668086054488,144,1728,1
150,2015-07-27,misery,Cloud9,1991-07-14,5,The International 2015,9,221155.0,17600281.0,2015-08-08,8779,13,1.0,1008.437022616163,77070841,676604913139,169,2197,1
150,2016-06-03,misery,Digital Chaos,1991-07-14,5,The Manila Major 2016,9,45000.0,3000000.0,2016-06-12,9091,24,0.8939484827604671,1256.625319554437,82646281,751337340571,576,13824,1
150,2016-07-06,misery,Digital Chaos,1991-07-14,5,Nanyang Dota 2 Championships Season 2,5,7551.0,216373.0,2016-07-10,9124,25,0.7363451291143976,1201.318708967977,83247376,759549058624,625,15625,1
150,2016-07-13,misery,Digital Chaos,1991-07-14,5,The Summit 5,5,3537.0,101045.0,2016-07-17,9131,26,0.690704753194093,1196.7827042353583,83375161,761298595091,676,17576,1
150,2016-07-21,misery,Digital Chaos,1991-07-14,5,SL i-League StarSeries Season 2,5,15000.0,300000.0,2016-07-24,9139,27,0.7559321561232165,1172.4790154996804,83521321,763301352619,729,19683,1
150,2016-11-16,misery,Digital Chaos,1991-07-14,4,The Summit 6,5,3500.0,100000.0,2016-11-20,9257,28,0.6999346815311969,1144.6581415516102,85692049,793251297593,784,21952,1
150,2016-12-03,misery,Digital Chaos,1991-07-14,4,The Boston Major 2016,3,250000.0,3000000.0,2016-12-10,9274,29,0.9067123605322307,1077.416667062751,86007076,797629622824,841,24389,1
150,2016-12-17,misery,Digital Chaos,1991-07-14,4,China Top 2016,3,28738.0,229904.0,2016-12-18,9288,30,0.7505464722391747,1109.2492997935378,86266944,801247375872,900,27000,1
150,2017-01-06,misery,Digital Chaos,1991-07-14,4,ESL One Genting 2017,1,125000.0,250000.0,2017-01-08,9308,31,0.7556410841788738,1161.2281395402613,86638864,806434546112,961,29791,1
150,2017-02-23,misery,Digital Chaos,1991-07-14,5,StarLadder i-League StarSeries Season 3,7,7500.0,300000.0,2017-02-26,9356,32,0.7667254242259913,1060.927754573774,87534736,818974990016,1024,32768,1
151,2013-05-21,mitch,Team Empire,1992-04-27,4,The Defense Season 4,4,2000.0,53000.0,2013-07-24,7694,0,0.7559811034023665,947.0767646134118,59197636,455466611384,0,0,1
152,2012-10-22,mmy,Team DK,1989-09-10,5,G-1 Champions League Season 4,2,9614.0,84929.0,2012-11-18,8443,0,0.7887501289932505,1101.0697038672438,71284249,601852914307,0,0,1
152,2012-12-24,mmy,Team DK,1989-09-10,5,G-League 2012 Season 2,3,1609.0,49879.0,2013-03-09,8506,1,0.7517632613432625,1074.7739826192176,72352036,615426418216,1,1,1
152,2013-03-16,mmy,Team DK,1989-09-10,5,G-1 Champions League Season 5,4,3258.0,65157.0,2013-05-26,8588,2,0.7703325778322682,1067.7832182100296,73753744,633397153472,4,8,1
152,2013-05-10,mmy,Team DK,1989-09-10,5,Dota 2 Super League,2,32610.0,158159.0,2013-07-06,8643,3,0.8319617354167094,1213.2607370296953,74701449,645644623707,9,27,1
152,2013-06-16,mmy,Team DK,1989-09-10,5,Alienware Cup,4,5000.0,60000.0,2013-07-09,8680,4,0.7646022701027536,1133.3360518533982,75342400,653972032000,16,64,1
152,2013-08-02,mmy,Team DK,1989-09-10,5,The International 2013,5,114975.0,3219309.0,2013-08-11,8727,5,1.0,1287.9199402791621,76160529,664652936583,25,125,1
152,2013-09-22,mmy,Team DK,1989-09-10,5,2013 WPC ACE Dota 2 League,1,165280.0,254534.0,2014-01-01,8778,6,0.8306611783234453,1428.5845545850111,77053284,676373726952,36,216,1
152,2013-11-08,mmy,Team DK,1989-09-10,5,National Electronic Sports Tournament 2013,3,8209.0,68956.0,2013-11-10,8825,7,0.7435077631161021,1389.202172393953,77880625,687296515625,49,343,1
152,2013-11-22,mmy,Team DK,1989-09-10,5,MLG Championship Columbus,2,27392.0,136959.0,2013-11-24,8839,8,0.7893020753508921,1477.3993617065785,78127921,690572693719,64,512,1
152,2013-12-09,mmy,Team DK,1989-09-10,5,G-League 2013,1,33090.0,51239.0,2014-01-13,8856,9,0.7236896747256987,1513.5084811874199,78428736,694564886016,81,729,1
152,2013-12-23,mmy,Team DK,1989-09-10,5,Fengyun Dota 2 Tournament,1,9893.0,22254.0,2013-12-28,8870,10,0.6680342090455249,1508.5834088636998,78676900,697864103000,100,1000,1
152,2014-01-03,mmy,Team DK,1989-09-10,5,Red Bull ECL 2013 Grand Finals,2,3304.0,23128.0,2014-01-07,8881,11,0.6706049842588901,1454.4280961484624,78872161,700463661841,121,1331,1
152,2014-03-26,mmy,Team DK,1989-09-10,4,ECL 2014 Spring,1,16104.0,35425.0,2014-06-15,8963,12,0.6990589691113633,1517.431570512851,80335369,720045912347,144,1728,1
152,2014-06-02,mmy,Team DK,1989-09-10,5,V Games Tournament,1,8021.0,15238.0,2014-06-25,9031,13,0.6427597602103989,1556.2360297735431,81558961,736558976791,169,2197,1
152,2014-06-05,mmy,Team DK,1989-09-10,5,The Summit 1,2,33088.0,132352.0,2014-06-08,9034,14,0.7870186380583772,1748.9046772517645,81613156,737293251304,196,2744,1
152,2014-06-16,mmy,Team DK,1989-09-10,5,GEST The Challenge June,2,2000.0,22000.0,2014-06-23,9045,15,0.6672681388693886,1610.2510455908537,81812025,739989766125,225,3375,1
152,2014-07-08,mmy,Team DK,1989-09-10,5,The International 2014,4,819298.0,10967674.0,2014-07-21,9067,16,1.0,1797.9157977447185,82210489,745402503763,256,4096,1
152,2014-09-05,mmy,LGD Gaming,1989-09-10,4,World E-sport Championships 2014,5,3242.0,166944.0,2014-09-07,9126,17,0.7418303765466494,1661.106776019617,83283876,760048652376,289,4913,1
152,2014-09-09,mmy,LGD Gaming,1989-09-10,5,Sina Cup Supernova Dota 2 Open Season 5,4,651.0,18559.0,2014-09-21,9130,18,0.6063189102505103,1432.4932866684449,83356900,761048497000,324,5832,1
152,2014-09-12,mmy,LGD Gaming,1989-09-10,4,ECL 2014 Autumn,3,1610.0,32261.0,2014-12-30,9133,19,0.6404267720289338,1446.0358871965173,83411689,761798955637,361,6859,1
152,2014-10-02,mmy,LGD Gaming,1989-09-10,5,World Cyber Arena 2014,5,3229.0,468177.0,2014-10-05,9153,20,0.8054428728024902,1555.5419335429222,83777409,766814624577,400,8000,1
152,2014-10-25,mmy,LGD Gaming,1989-09-10,5,G-League 2014,1,32132.0,49807.0,2014-12-27,9176,21,0.6672178928020176,1510.4732437139655,84198976,772609803776,441,9261,1
152,2014-10-30,mmy,LGD Gaming,1989-09-10,5,National Electronic Sports Tournament 2014,2,11407.0,60296.0,2014-11-02,9181,22,0.6790072064551249,1517.636466134036,84290761,773873476741,484,10648,1
152,2014-11-17,mmy,LGD Gaming,1989-09-10,5,i-League Season 2,1,64630.0,127968.0,2015-01-10,9199,23,0.7254287353452895,1670.7902909732077,84621601,778434107599,529,12167,1
152,2014-12-06,mmy,LGD Gaming,1989-09-10,5,National Electronic Sports Open 2014,3,4850.0,66282.0,2014-12-07,9218,24,0.6848461884681244,1636.6052314404883,84971524,783267508232,576,13824,1
152,2015-01-29,mmy,LGD Gaming,1989-09-10,5,Dota 2 Asia Championships 2015,9,45863.0,3057521.0,2015-02-09,9272,25,0.9212022642627935,1779.7376382599246,85969984,797113691648,625,15625,1
152,2015-04-06,mmy,LGD Gaming,1989-09-10,5,i-League Season 3,1,213360.0,356311.0,2015-05-23,9339,26,0.7885992768912532,1808.6947360828276,87216921,814518825219,676,17576,1
152,2015-04-11,mmy,LGD Gaming,1989-09-10,5,ECL 2015 Spring,3,3209.0,36904.0,2015-06-14,9344,27,0.6487214689631848,1628.8041485596377,87310336,815827779584,729,19683,1
152,2015-05-09,mmy,LGD Gaming,1989-09-10,5,G-League 2015,1,32220.0,43497.0,2015-07-10,9372,28,0.6588613413533393,1672.9266904737515,87834384,823183846848,784,21952,1
152,2015-05-13,mmy,LGD Gaming,1989-09-10,5,The Summit 3,4,27169.0,271685.0,2015-05-17,9376,29,0.7718717693692367,1697.3657168443033,87909376,824238309376,841,24389,1
152,2015-06-03,mmy,LGD Gaming,1989-09-10,5,MarsTV Dota 2 League 2015 Spring,5,12091.0,278089.0,2015-06-07,9397,30,0.7733089830813087,1625.347395875775,88303609,829789013773,900,27000,1
152,2015-07-27,mmy,LGD Gaming,1989-09-10,5,The International 2015,3,2211554.0,17600281.0,2015-08-08,9451,31,1.0,1733.8687718309488,89321401,844176560851,961,29791,1
152,2015-10-16,mmy,LGD Gaming,1989-09-10,5,MLG World Finals 2015,7,5699.0,250759.0,2015-10-18,9532,32,0.7451855527393525,1559.7126406481018,90859024,866068216768,1024,32768,1
152,2015-11-13,mmy,LGD Gaming,1989-09-10,5,Frankfurt Major 2015,7,105000.0,3000000.0,2015-11-21,9560,33,0.8939484827604671,1604.3170976681463,91393600,873722816000,1089,35937,1
152,2015-12-17,mmy,LGD Gaming,1989-09-10,4,World Cyber Arena 2015,2,169675.0,493600.0,2015-12-20,9594,34,0.7857787245122977,1614.7834432292525,92044836,883078156584,1156,39304,1
152,2015-12-25,mmy,LGD Gaming,1989-09-10,4,Dota 2 Radiant & Dire Cup 2015,5,7741.0,154823.0,2015-12-27,9602,35,0.7162820285958463,1481.555200267043,92198404,885289075208,1225,42875,1
152,2016-01-01,mmy,LGD Gaming,1989-09-10,4,Shanghai Dota 2 Open #1,3,7684.0,92208.0,2016-01-03,9609,36,0.6852191250847464,1462.410786251828,92332881,887226653529,1296,46656,1
152,2016-01-13,mmy,LGD Gaming,1989-09-10,5,SL i-League StarSeries Season 1,3,30223.0,302286.0,2016-01-17,9621,37,0.7563871654664464,1444.376676744092,92563641,890554790061,1369,50653,1
152,2016-01-27,mmy,LGD Gaming,1989-09-10,5,MarsTV Dota 2 League 2015 Winter,4,22213.0,274886.0,2016-01-31,9635,38,0.7506918648664372,1413.0014761518712,92833225,894448122875,1444,54872,1
152,2016-02-25,mmy,LGD Gaming,1989-09-10,4,The Shanghai Major 2016,9,45000.0,3000000.0,2016-03-06,9664,39,0.8939484827604671,1431.3847226602602,93392896,902548946944,1521,59319,1
152,2016-04-14,mmy,LGD Gaming,1989-09-10,5,StarLadder i-League Invitational #1,3,12000.0,99500.0,2016-04-17,9713,40,0.6897811827873919,1323.785523746399,94342369,916347430097,1600,64000,1
152,2016-06-03,mmy,LGD Gaming,1989-09-10,5,The Manila Major 2016,4,255000.0,3000000.0,2016-06-12,9763,41,0.8939484827604671,1339.5951072912983,95316169,930571757947,1681,68921,1
152,2016-06-13,mmy,LGD Gaming,1989-09-10,5,World Cyber Arena 2016 Chinese Qualifiers S2,5,1499.0,59957.0,2016-09-25,9773,42,0.6594199114890881,1088.6902785137481,95511529,933434172917,1764,74088,1
152,2016-07-06,mmy,LGD Gaming,1989-09-10,5,Nanyang Dota 2 Championships Season 2,3,25152.0,216373.0,2016-07-10,9796,43,0.7363451291143976,1088.6790712894829,95961616,940039990336,1849,79507,1
152,2016-08-02,mmy,LGD Gaming,1989-09-10,5,The International 2016,9,311557.0,13916298.0,2016-08-13,9823,44,1.0,894.1909524612398,96491329,947834324767,1936,85184,1
159,2015-01-05,mushi,LV Gaming,1990-11-27,5,Dota 2 League Season 5,1,26679.0,55039.0,2015-01-06,8805,14,0.6733797457872234,1488.5073917875184,77528025,682634260125,196,2744,1
159,2015-03-09,mushi,Team Malaysia,1990-11-27,5,StarLadder StarSeries Season 12,5,6000.0,150000.0,2015-04-26,8868,16,0.7352282742984712,1553.8535676856832,78641424,697392148032,256,4096,1
159,2015-04-06,mushi,Team Malaysia,1990-11-27,5,2015 Red Bull Battle Grounds: Dota 2,3,10697.0,88295.0,2015-05-10,8896,17,0.7025363135245545,1379.5500149693091,79138816,704018907136,289,4913,1
159,2015-11-13,mushi,Fnatic,1990-11-27,4,Frankfurt Major 2015,13,30000.0,3000000.0,2015-11-21,9117,25,0.8939484827604671,1548.1327856231542,83119689,757802204613,625,15625,1
160,2013-03-14,n0tail,Fnatic.EU,1993-10-08,4,DreamHack Dota 2 Invitational,3,1000.0,10000.0,2013-04-18,7097,0,0.640082098733365,1294.7843333627904,50367409,357457501673,0,0,1
160,2013-03-18,n0tail,Fnatic.EU,1993-10-08,4,RaidCall EMS One Spring Season,5,2000.0,28000.0,2013-04-21,7101,1,0.7116365615251168,1286.3343925423133,50424201,358062251301,1,1,1
160,2013-05-19,n0tail,Fnatic,1993-10-08,4,StarLadder StarSeries Season 6,4,1500.0,39000.0,2013-07-07,7163,2,0.7346645672714983,1417.732569727987,51308569,367523279747,4,8,1
160,2013-05-20,n0tail,Fnatic,1993-10-08,4,RaidCall Dota 2 League Season 3,3,2000.0,11000.0,2013-07-17,7164,3,0.6467057779304365,1568.5057220919628,51322896,367677226944,9,27,1
160,2013-06-15,n0tail,Fnatic,1993-10-08,4,DreamHack Summer 2013,5,1547.0,58798.0,2013-06-17,7190,5,0.7631958982807595,1816.2554981031926,51696100,371694959000,25,125,1
160,2013-06-28,n0tail,Fnatic,1993-10-08,4,Corsair Gaming Summer Tournament 2013,3,1500.0,29500.0,2013-07-26,7203,6,0.7152632642379757,1770.9928682136094,51883209,373714754427,36,216,1
